Metric,Value,Category
eFGPct,49.1307947019868,Offensive
eFGPct,47.2615,Offensive
eFGPct,51.0664,Offensive
eFGPct,49.0107405313737,Offensive
eFGPct,49.0763247447739,Offensive
eFGPct,48.7444,Offensive
eFGPct,51.2934,Offensive
eFGPct,47.2237,Offensive
eFGPct,48.3342,Offensive
eFGPct,47.7566,Offensive
eFGPct,48.4211,Offensive
eFGPct,49.8071,Offensive
eFGPct,50.5818,Offensive
eFGPct,51.9802,Offensive
eFGPct,51.8172,Offensive
eFGPct,51.7846,Offensive
eFGPct,47.318,Offensive
eFGPct,47.0159,Offensive
eFGPct,47.0555,Offensive
eFGPct,47.5581,Offensive
eFGPct,49.6013,Offensive
eFGPct,50.0301,Offensive
eFGPct,49.8416,Offensive
eFGPct,47.3414,Offensive
eFGPct,49.8139287612972,Offensive
eFGPct,49.6914,Offensive
eFGPct,51.2427287149656,Offensive
eFGPct,54.3478260869565,Offensive
eFGPct,51.5868746637977,Offensive
eFGPct,50.8895,Offensive
eFGPct,52.9983,Offensive
eFGPct,50.538,Offensive
eFGPct,49.1579,Offensive
eFGPct,52.6266,Offensive
eFGPct,49.4812,Offensive
eFGPct,49.4237288135593,Offensive
eFGPct,48.0248,Offensive
eFGPct,48.5117344018317,Offensive
eFGPct,49.9465240641711,Offensive
eFGPct,54.7200370198982,Offensive
eFGPct,53.459595959596,Offensive
eFGPct,53.7740271917487,Offensive
eFGPct,55.0777,Offensive
eFGPct,51.711,Offensive
eFGPct,48.9499,Offensive
eFGPct,49.7706,Offensive
eFGPct,50.7491541807637,Offensive
eFGPct,50.0,Offensive
eFGPct,56.4025909317389,Offensive
eFGPct,51.2637,Offensive
eFGPct,46.7773,Offensive
eFGPct,50.8650519031142,Offensive
eFGPct,47.0988,Offensive
eFGPct,51.4195,Offensive
eFGPct,52.7469,Offensive
eFGPct,51.3659,Offensive
eFGPct,53.525,Offensive
eFGPct,46.7616,Offensive
eFGPct,44.4947,Offensive
eFGPct,47.1781,Offensive
eFGPct,46.9568,Offensive
eFGPct,54.2286,Offensive
eFGPct,48.9403,Offensive
eFGPct,55.2923076923077,Offensive
eFGPct,52.8515,Offensive
eFGPct,53.5920293654955,Offensive
eFGPct,48.8140161725067,Offensive
eFGPct,49.5909,Offensive
eFGPct,50.9915716410511,Offensive
eFGPct,47.8815860945138,Offensive
eFGPct,50.4075,Offensive
eFGPct,48.3491745872936,Offensive
eFGPct,50.7705479452055,Offensive
eFGPct,50.7340946166395,Offensive
eFGPct,52.1264,Offensive
eFGPct,51.5813,Offensive
eFGPct,50.939,Offensive
eFGPct,51.5152,Offensive
eFGPct,49.2115,Offensive
eFGPct,50.1905,Offensive
eFGPct,50.849963045085,Offensive
eFGPct,50.1499,Offensive
eFGPct,49.8855835240275,Offensive
eFGPct,50.4947,Offensive
eFGPct,50.25,Offensive
eFGPct,46.2327,Offensive
eFGPct,45.7143,Offensive
eFGPct,54.8787,Offensive
eFGPct,51.0245901639344,Offensive
eFGPct,54.2536115569823,Offensive
eFGPct,52.037773359841,Offensive
eFGPct,50.3196590303676,Offensive
eFGPct,50.0913,Offensive
eFGPct,54.7185430463576,Offensive
eFGPct,46.4573,Offensive
eFGPct,51.3537,Offensive
eFGPct,49.0228013029316,Offensive
eFGPct,49.5474,Offensive
eFGPct,47.0643,Offensive
eFGPct,49.3103,Offensive
eFGPct,48.4198,Offensive
eFGPct,52.4025627335825,Offensive
eFGPct,51.4728682170543,Offensive
eFGPct,49.9728,Offensive
eFGPct,46.7714,Offensive
eFGPct,55.456570155902,Offensive
eFGPct,50.2,Offensive
eFGPct,52.6872,Offensive
eFGPct,50.7444,Offensive
eFGPct,54.705,Offensive
eFGPct,55.0886075949367,Offensive
eFGPct,54.4394,Offensive
eFGPct,53.0928,Offensive
eFGPct,50.5494505494505,Offensive
eFGPct,49.8033707865169,Offensive
eFGPct,50.6711,Offensive
eFGPct,51.7051416579223,Offensive
eFGPct,51.5822784810127,Offensive
eFGPct,48.9857,Offensive
eFGPct,50.2966,Offensive
eFGPct,47.7299,Offensive
eFGPct,48.6679,Offensive
eFGPct,48.3569828230022,Offensive
eFGPct,47.7873,Offensive
eFGPct,50.1942,Offensive
eFGPct,56.8506,Offensive
eFGPct,51.8528916339135,Offensive
eFGPct,49.4775339602926,Offensive
eFGPct,54.0608,Offensive
eFGPct,53.7931,Offensive
eFGPct,48.8002,Offensive
eFGPct,50.3763,Offensive
eFGPct,57.3311,Offensive
eFGPct,53.2491,Offensive
eFGPct,45.5091,Offensive
eFGPct,50.1181,Offensive
eFGPct,50.97,Offensive
eFGPct,46.7274,Offensive
eFGPct,49.5614035087719,Offensive
eFGPct,56.6608996539792,Offensive
eFGPct,47.1455,Offensive
eFGPct,46.6151,Offensive
eFGPct,46.2443,Offensive
eFGPct,54.0816,Offensive
eFGPct,44.959,Offensive
eFGPct,52.6438,Offensive
eFGPct,48.9356178608515,Offensive
eFGPct,45.2884,Offensive
eFGPct,54.81777333999,Offensive
eFGPct,50.0984,Offensive
eFGPct,47.9811,Offensive
eFGPct,50.6254,Offensive
eFGPct,46.6617933723197,Offensive
eFGPct,51.1942675159236,Offensive
eFGPct,53.2203,Offensive
eFGPct,48.0063,Offensive
eFGPct,49.5617,Offensive
eFGPct,48.4792,Offensive
eFGPct,50.7225433526012,Offensive
eFGPct,48.1917808219178,Offensive
eFGPct,48.8022,Offensive
eFGPct,50.7506,Offensive
eFGPct,51.2207792207792,Offensive
eFGPct,50.5005268703899,Offensive
eFGPct,55.0774986638161,Offensive
eFGPct,47.1588,Offensive
eFGPct,52.5331,Offensive
eFGPct,51.9736842105263,Offensive
eFGPct,56.7518248175182,Offensive
eFGPct,50.9556,Offensive
eFGPct,46.6314,Offensive
eFGPct,50.6066,Offensive
eFGPct,51.9484,Offensive
eFGPct,48.5222,Offensive
eFGPct,48.3001172332943,Offensive
eFGPct,48.8480526604498,Offensive
eFGPct,46.4122,Offensive
eFGPct,54.985590778098,Offensive
eFGPct,47.1851,Offensive
eFGPct,52.7946873270614,Offensive
eFGPct,50.5756148613292,Offensive
eFGPct,52.2207,Offensive
eFGPct,52.4495,Offensive
eFGPct,50.1630434782609,Offensive
eFGPct,53.1054131054131,Offensive
eFGPct,48.8131,Offensive
eFGPct,50.3795,Offensive
eFGPct,54.0853,Offensive
eFGPct,50.2761,Offensive
eFGPct,52.5338,Offensive
eFGPct,50.6559,Offensive
eFGPct,46.3139,Offensive
eFGPct,48.5171,Offensive
eFGPct,53.5246,Offensive
eFGPct,52.2739153162572,Offensive
eFGPct,51.695873374788,Offensive
eFGPct,54.8349739432542,Offensive
eFGPct,51.2969,Offensive
eFGPct,51.9837232960326,Offensive
eFGPct,54.0839478162223,Offensive
eFGPct,51.2345679012346,Offensive
eFGPct,49.6648,Offensive
eFGPct,53.8356,Offensive
eFGPct,45.1258703802892,Offensive
eFGPct,48.904,Offensive
eFGPct,52.2025,Offensive
eFGPct,49.8478,Offensive
eFGPct,47.8488014751076,Offensive
eFGPct,49.9076,Offensive
eFGPct,49.4259,Offensive
eFGPct,51.2863,Offensive
eFGPct,53.1688166012339,Offensive
eFGPct,51.2386,Offensive
eFGPct,57.3681,Offensive
eFGPct,50.7798,Offensive
eFGPct,50.8293,Offensive
eFGPct,49.7351,Offensive
eFGPct,50.2677,Offensive
eFGPct,51.6192071468453,Offensive
eFGPct,50.8146,Offensive
eFGPct,51.2522907758094,Offensive
eFGPct,50.0,Offensive
eFGPct,49.8547,Offensive
eFGPct,50.6082,Offensive
eFGPct,50.0286,Offensive
eFGPct,50.1337,Offensive
eFGPct,51.9461934745278,Offensive
eFGPct,50.3837,Offensive
eFGPct,48.8841,Offensive
eFGPct,43.5428,Offensive
eFGPct,52.0494,Offensive
eFGPct,46.7463,Offensive
eFGPct,48.6808,Offensive
eFGPct,47.8303,Offensive
eFGPct,51.4925,Offensive
eFGPct,48.0193,Offensive
eFGPct,50.9543088490457,Offensive
eFGPct,54.0253,Offensive
eFGPct,50.9812667261374,Offensive
eFGPct,47.9132,Offensive
eFGPct,49.0926,Offensive
eFGPct,51.3960703205791,Offensive
eFGPct,51.1217049915872,Offensive
eFGPct,46.0119370591427,Offensive
eFGPct,51.3473930872876,Offensive
eFGPct,50.7131,Offensive
eFGPct,53.105763850028,Offensive
eFGPct,52.6411,Offensive
eFGPct,52.6486,Offensive
eFGPct,49.1038,Offensive
eFGPct,47.2002,Offensive
eFGPct,54.0304,Offensive
eFGPct,50.0,Offensive
eFGPct,47.8070175438597,Offensive
eFGPct,50.5483,Offensive
eFGPct,52.3348,Offensive
eFGPct,50.4795,Offensive
eFGPct,48.8675,Offensive
eFGPct,55.0160085378869,Offensive
eFGPct,55.3503530689842,Offensive
eFGPct,48.2715,Offensive
eFGPct,52.6725,Offensive
eFGPct,48.7691,Offensive
eFGPct,50.928,Offensive
eFGPct,47.137216189536,Offensive
eFGPct,53.7571,Offensive
eFGPct,48.7924,Offensive
eFGPct,51.8915,Offensive
eFGPct,51.5973,Offensive
eFGPct,54.8673,Offensive
eFGPct,50.7912584777694,Offensive
eFGPct,56.5365025466893,Offensive
eFGPct,51.879,Offensive
eFGPct,46.6265,Offensive
eFGPct,50.5981511691136,Offensive
eFGPct,51.4639,Offensive
eFGPct,51.9142,Offensive
eFGPct,50.0,Offensive
eFGPct,47.1271,Offensive
eFGPct,55.3326293558606,Offensive
eFGPct,47.4874371859297,Offensive
eFGPct,48.8591660110149,Offensive
eFGPct,52.0857,Offensive
eFGPct,49.5198,Offensive
eFGPct,44.6353,Offensive
eFGPct,54.9362174154187,Offensive
eFGPct,52.2524752475247,Offensive
eFGPct,52.0663404023926,Offensive
eFGPct,45.0181,Offensive
eFGPct,50.5358,Offensive
eFGPct,54.8334243582742,Offensive
eFGPct,50.2872,Offensive
eFGPct,53.4362934362934,Offensive
eFGPct,46.5461,Offensive
eFGPct,53.3212560386473,Offensive
eFGPct,50.2789,Offensive
eFGPct,48.9443,Offensive
eFGPct,46.885,Offensive
eFGPct,48.6916,Offensive
eFGPct,50.5729,Offensive
eFGPct,49.6169,Offensive
eFGPct,49.3402,Offensive
eFGPct,48.8503,Offensive
eFGPct,54.3464,Offensive
eFGPct,51.6101,Offensive
eFGPct,53.547,Offensive
eFGPct,52.8371,Offensive
eFGPct,54.0931,Offensive
eFGPct,52.5472,Offensive
eFGPct,45.9816612729234,Offensive
eFGPct,58.2059123343527,Offensive
eFGPct,49.481,Offensive
eFGPct,50.3846153846154,Offensive
eFGPct,49.261,Offensive
eFGPct,47.3888,Offensive
eFGPct,54.758,Offensive
eFGPct,48.3256,Offensive
eFGPct,51.4295676429568,Offensive
eFGPct,47.7543,Offensive
eFGPct,51.512,Offensive
eFGPct,49.1831971995333,Offensive
eFGPct,54.4638,Offensive
eFGPct,49.5504,Offensive
eFGPct,49.3204,Offensive
eFGPct,50.6768687463214,Offensive
eFGPct,46.3970969414204,Offensive
eFGPct,49.7046,Offensive
eFGPct,49.869109947644,Offensive
eFGPct,49.7796,Offensive
eFGPct,52.734375,Offensive
eFGPct,49.302,Offensive
eFGPct,49.7319,Offensive
eFGPct,51.0442,Offensive
eFGPct,47.7778,Offensive
eFGPct,48.6946,Offensive
eFGPct,56.3433,Offensive
eFGPct,50.3842,Offensive
eFGPct,48.9813994685562,Offensive
eFGPct,48.8223246287762,Offensive
eFGPct,52.0202,Offensive
eFGPct,53.6053,Offensive
eFGPct,54.1521486643438,Offensive
eFGPct,51.8701,Offensive
eFGPct,51.0350318471338,Offensive
eFGPct,51.7274,Offensive
eFGPct,47.0866,Offensive
eFGPct,47.5637,Offensive
eFGPct,51.4454,Offensive
eFGPct,47.3321,Offensive
eFGPct,52.7041,Offensive
eFGPct,46.7008797653959,Offensive
eFGPct,56.3839285714286,Offensive
eFGPct,0.0,Offensive
eFGPct,52.7064862342511,Offensive
eFGPct,51.1205,Offensive
eFGPct,44.697,Offensive
eFGPct,50.2252,Offensive
eFGPct,53.9076923076923,Offensive
eFGPct,47.6064,Offensive
eFGPct,53.6455,Offensive
eFGPct,48.6555048198884,Offensive
eFGPct,48.5105,Offensive
eFGPct,54.3929,Offensive
eFGPct,48.8095,Offensive
eFGPct,53.7824406405301,Offensive
eFGPct,52.7397260273973,Offensive
eFGPct,51.1595022624434,Offensive
eFGPct,51.5135422198619,Offensive
eFGPct,50.2251,Offensive
eFGPct,51.9555,Offensive
eFGPct,52.5575447570332,Offensive
eFGPct,49.8775,Offensive
eFGPct,49.8562,Offensive
eFGPct,52.7216,Offensive
eFGPct,51.2124711316397,Offensive
eFGPct,49.2849,Offensive
eFGPct,52.0558777016342,Offensive
eFGPct,47.7228,Offensive
eFGPct,47.619,Offensive
eFGPct,45.2484,Offensive
eFGPct,47.1206,Offensive
eFGPct,51.9162,Offensive
eFGPct,54.1433370660694,Offensive
eFGPct,52.4862,Offensive
eFGPct,50.5941770647653,Offensive
eFGPct,48.2776,Offensive
eFGPct,54.241948153967,Offensive
eFGPct,53.7447257383966,Offensive
eFGPct,49.9464381360471,Offensive
eFGPct,49.3578517221249,Offensive
eFGPct,48.4858,Offensive
eFGPct,51.3204,Offensive
eFGPct,53.0169704588309,Offensive
eFGPct,52.7058146229131,Offensive
eFGPct,53.7975,Offensive
eFGPct,52.8285,Offensive
eFGPct,53.7538,Offensive
eFGPct,46.9491525423729,Offensive
eFGPct,51.749,Offensive
eFGPct,47.5603070175439,Offensive
eFGPct,51.3348164627364,Offensive
eFGPct,48.0975,Offensive
eFGPct,52.7314548591144,Offensive
eFGPct,53.1419939577039,Offensive
eFGPct,48.3281086729363,Offensive
eFGPct,52.9726516052319,Offensive
eFGPct,54.246885617214,Offensive
eFGPct,49.3217,Offensive
eFGPct,49.3637327677625,Offensive
eFGPct,49.3625,Offensive
eFGPct,53.7473,Offensive
eFGPct,52.2805805114029,Offensive
eFGPct,52.3361976369495,Offensive
eFGPct,47.8165,Offensive
eFGPct,51.757,Offensive
eFGPct,51.4585,Offensive
eFGPct,50.7156,Offensive
eFGPct,47.0981,Offensive
eFGPct,47.6442307692308,Offensive
eFGPct,49.3019,Offensive
eFGPct,48.3892,Offensive
eFGPct,53.6888,Offensive
eFGPct,51.7905,Offensive
eFGPct,51.0804321728691,Offensive
eFGPct,49.490662139219,Offensive
eFGPct,56.1813186813187,Offensive
eFGPct,52.7570789865872,Offensive
eFGPct,49.6899661781285,Offensive
eFGPct,49.5173197047132,Offensive
eFGPct,50.7697,Offensive
eFGPct,52.938,Offensive
eFGPct,55.6221198156682,Offensive
eFGPct,58.5045193097781,Offensive
eFGPct,55.8366877515814,Offensive
eFGPct,51.641,Offensive
eFGPct,51.7975,Offensive
eFGPct,51.6998,Offensive
eFGPct,52.2415,Offensive
eFGPct,49.5758,Offensive
eFGPct,46.0509,Offensive
eFGPct,50.7846829880728,Offensive
eFGPct,49.896,Offensive
eFGPct,54.7607,Offensive
eFGPct,49.068,Offensive
eFGPct,55.9159314997405,Offensive
eFGPct,50.2771,Offensive
eFGPct,50.7803,Offensive
eFGPct,48.8007,Offensive
eFGPct,50.6402793946449,Offensive
eFGPct,50.0,Offensive
eFGPct,48.5309278350515,Offensive
eFGPct,47.651,Offensive
eFGPct,51.6301443078568,Offensive
eFGPct,49.1666666666667,Offensive
eFGPct,47.465080186239,Offensive
eFGPct,51.6825396825397,Offensive
eFGPct,49.8179927197088,Offensive
eFGPct,49.8852,Offensive
eFGPct,52.968,Offensive
eFGPct,49.1953,Offensive
eFGPct,52.552,Offensive
eFGPct,46.1562,Offensive
eFGPct,50.3895,Offensive
eFGPct,51.5516,Offensive
eFGPct,55.7629,Offensive
eFGPct,48.5066371681416,Offensive
eFGPct,51.1944,Offensive
eFGPct,47.837552742616,Offensive
eFGPct,48.4943538268507,Offensive
eFGPct,48.0639,Offensive
eFGPct,53.4909290819131,Offensive
eFGPct,52.5207591933571,Offensive
eFGPct,50.6356,Offensive
eFGPct,51.2859,Offensive
eFGPct,51.3395,Offensive
eFGPct,54.9357945425361,Offensive
eFGPct,55.614837398374,Offensive
eFGPct,50.6445672191529,Offensive
eFGPct,47.5256,Offensive
eFGPct,49.4363,Offensive
eFGPct,50.8534,Offensive
eFGPct,48.7006237006237,Offensive
eFGPct,51.2895,Offensive
eFGPct,48.8066,Offensive
eFGPct,49.9431,Offensive
eFGPct,48.8497,Offensive
eFGPct,48.8822,Offensive
eFGPct,55.3702,Offensive
eFGPct,45.4075425790754,Offensive
eFGPct,51.7857,Offensive
eFGPct,54.4552,Offensive
eFGPct,51.0651,Offensive
eFGPct,48.397976391231,Offensive
eFGPct,49.1137793024585,Offensive
eFGPct,51.360201511335,Offensive
eFGPct,52.428320655354,Offensive
eFGPct,51.9834710743802,Offensive
eFGPct,53.0165054069437,Offensive
eFGPct,50.2639,Offensive
eFGPct,49.5209,Offensive
eFGPct,52.8608923884514,Offensive
eFGPct,50.6854,Offensive
eFGPct,47.7724,Offensive
eFGPct,52.9954,Offensive
eFGPct,51.8565135305223,Offensive
eFGPct,46.4215,Offensive
eFGPct,44.175,Offensive
eFGPct,48.339684267828,Offensive
eFGPct,48.9014251781473,Offensive
eFGPct,50.4065,Offensive
eFGPct,46.8339,Offensive
eFGPct,49.1902834008097,Offensive
eFGPct,52.4335,Offensive
eFGPct,51.9465,Offensive
eFGPct,46.5538089480048,Offensive
eFGPct,50.5404,Offensive
eFGPct,47.866,Offensive
eFGPct,45.6473,Offensive
eFGPct,50.2697,Offensive
eFGPct,47.2829,Offensive
eFGPct,51.8491,Offensive
eFGPct,50.3485,Offensive
eFGPct,55.1368,Offensive
eFGPct,50.725,Offensive
eFGPct,53.3642691415313,Offensive
eFGPct,55.4461181923523,Offensive
eFGPct,50.5509641873278,Offensive
eFGPct,51.7876,Offensive
eFGPct,50.4837,Offensive
eFGPct,49.9722,Offensive
eFGPct,52.7334,Offensive
eFGPct,54.7133,Offensive
eFGPct,55.0609756097561,Offensive
eFGPct,45.8247950819672,Offensive
eFGPct,52.9891,Offensive
eFGPct,49.2241,Offensive
eFGPct,49.0402,Offensive
eFGPct,46.8978,Offensive
eFGPct,53.2873,Offensive
eFGPct,52.8812,Offensive
eFGPct,52.5507,Offensive
eFGPct,47.4128,Offensive
eFGPct,50.4507,Offensive
eFGPct,50.3485254691689,Offensive
eFGPct,50.763358778626,Offensive
eFGPct,52.5633640552995,Offensive
eFGPct,51.6589,Offensive
eFGPct,53.5403,Offensive
eFGPct,53.8233,Offensive
eFGPct,52.6893523600439,Offensive
eFGPct,49.6512,Offensive
eFGPct,50.4478,Offensive
eFGPct,53.1996179560649,Offensive
eFGPct,47.1859,Offensive
eFGPct,50.2691,Offensive
eFGPct,49.6714,Offensive
eFGPct,49.7508,Offensive
eFGPct,51.6508,Offensive
eFGPct,52.7198,Offensive
eFGPct,49.5704,Offensive
eFGPct,51.5494137353434,Offensive
eFGPct,50.0283929585463,Offensive
eFGPct,46.8828,Offensive
eFGPct,49.8738,Offensive
eFGPct,49.9333,Offensive
eFGPct,47.1207,Offensive
eFGPct,53.3988,Offensive
eFGPct,53.9568,Offensive
eFGPct,51.4156,Offensive
eFGPct,47.9604,Offensive
eFGPct,50.3464203233256,Offensive
eFGPct,46.5109,Offensive
eFGPct,46.4305,Offensive
eFGPct,48.9237929028505,Offensive
eFGPct,48.3757,Offensive
eFGPct,49.660751565762,Offensive
eFGPct,48.9516,Offensive
eFGPct,49.4358669833729,Offensive
eFGPct,52.28285077951,Offensive
eFGPct,56.716,Offensive
eFGPct,47.9133,Offensive
eFGPct,48.4439,Offensive
eFGPct,49.7525,Offensive
eFGPct,49.938,Offensive
eFGPct,47.1175,Offensive
eFGPct,50.3141,Offensive
eFGPct,51.8102029621503,Offensive
eFGPct,57.1353,Offensive
eFGPct,51.3673,Offensive
eFGPct,49.8636,Offensive
eFGPct,46.2298,Offensive
eFGPct,50.1505,Offensive
eFGPct,45.5303,Offensive
eFGPct,47.2645975802209,Offensive
eFGPct,47.1815,Offensive
eFGPct,52.828409805154,Offensive
eFGPct,49.8546,Offensive
eFGPct,51.3956,Offensive
eFGPct,51.7900732302685,Offensive
eFGPct,58.3616298811545,Offensive
eFGPct,51.8072289156626,Offensive
eFGPct,47.6908,Offensive
eFGPct,50.5233,Offensive
eFGPct,51.4075,Offensive
eFGPct,47.0882352941176,Offensive
eFGPct,53.4194938072159,Offensive
eFGPct,51.2804497189257,Offensive
eFGPct,48.5247,Offensive
eFGPct,51.1771000535045,Offensive
eFGPct,50.2413,Offensive
eFGPct,49.0674,Offensive
eFGPct,53.4082397003745,Offensive
eFGPct,47.271714922049,Offensive
eFGPct,48.0757,Offensive
eFGPct,55.5281037677579,Offensive
eFGPct,52.3256,Offensive
eFGPct,46.4865,Offensive
eFGPct,48.443579766537,Offensive
eFGPct,51.4319,Offensive
eFGPct,46.6625,Offensive
eFGPct,52.2029,Offensive
eFGPct,50.1086,Offensive
eFGPct,47.0754,Offensive
eFGPct,48.0439,Offensive
eFGPct,49.9734888653234,Offensive
eFGPct,49.6538,Offensive
eFGPct,52.019,Offensive
eFGPct,49.9174,Offensive
eFGPct,52.452,Offensive
eFGPct,49.4571773220748,Offensive
eFGPct,46.4012738853503,Offensive
eFGPct,52.3846,Offensive
eFGPct,49.2984,Offensive
eFGPct,52.2446,Offensive
eFGPct,48.8209,Offensive
eFGPct,48.7933,Offensive
eFGPct,53.3314825097168,Offensive
eFGPct,49.2619,Offensive
eFGPct,47.4437,Offensive
eFGPct,51.4819587628866,Offensive
eFGPct,46.7487,Offensive
eFGPct,48.8523,Offensive
eFGPct,49.7511,Offensive
eFGPct,51.9390581717452,Offensive
eFGPct,50.0875656742557,Offensive
eFGPct,52.2777777777778,Offensive
eFGPct,55.3174172544764,Offensive
eFGPct,53.3075089392133,Offensive
eFGPct,52.0895,Offensive
eFGPct,46.3699,Offensive
eFGPct,52.5825346112886,Offensive
eFGPct,52.3297,Offensive
eFGPct,49.2936,Offensive
eFGPct,52.8912466843501,Offensive
eFGPct,45.1058,Offensive
eFGPct,48.4921,Offensive
eFGPct,54.6703296703297,Offensive
eFGPct,46.9187675070028,Offensive
eFGPct,50.0,Offensive
eFGPct,47.5690276110444,Offensive
eFGPct,48.876404494382,Offensive
eFGPct,47.4486,Offensive
eFGPct,49.0047,Offensive
eFGPct,48.5696,Offensive
eFGPct,50.078,Offensive
eFGPct,52.4939903846154,Offensive
eFGPct,48.7778958554729,Offensive
eFGPct,47.9709418837675,Offensive
eFGPct,51.0487,Offensive
eFGPct,52.0331,Offensive
eFGPct,51.0665972944849,Offensive
eFGPct,59.1826437941473,Offensive
eFGPct,54.1126,Offensive
eFGPct,47.7904,Offensive
eFGPct,53.2154,Offensive
eFGPct,52.2329,Offensive
eFGPct,53.8748,Offensive
eFGPct,53.2051282051282,Offensive
eFGPct,48.513,Offensive
eFGPct,55.2686489306208,Offensive
eFGPct,58.5651,Offensive
eFGPct,49.786,Offensive
eFGPct,49.6196,Offensive
eFGPct,45.6373937677054,Offensive
eFGPct,51.0721247563353,Offensive
eFGPct,49.4229659549913,Offensive
eFGPct,48.3522,Offensive
eFGPct,49.4693,Offensive
eFGPct,48.3247,Offensive
eFGPct,53.8864628820961,Offensive
eFGPct,50.9966777408638,Offensive
eFGPct,46.1744,Offensive
eFGPct,56.0363247863248,Offensive
eFGPct,51.010101010101,Offensive
eFGPct,53.523,Offensive
eFGPct,48.735,Offensive
eFGPct,50.7472,Offensive
eFGPct,45.493,Offensive
eFGPct,51.4275,Offensive
eFGPct,54.3197936814958,Offensive
eFGPct,51.5986769570011,Offensive
eFGPct,54.6503,Offensive
eFGPct,46.8925,Offensive
eFGPct,50.3221,Offensive
eFGPct,52.5296,Offensive
eFGPct,50.5962,Offensive
eFGPct,55.2929,Offensive
eFGPct,50.2362669816893,Offensive
eFGPct,51.5131863380891,Offensive
eFGPct,54.6529562982005,Offensive
eFGPct,50.246170678337,Offensive
eFGPct,50.9994,Offensive
eFGPct,50.5957836846929,Offensive
eFGPct,46.5729,Offensive
eFGPct,52.4861878453039,Offensive
eFGPct,44.9435,Offensive
eFGPct,48.3724653148346,Offensive
eFGPct,48.564867967853,Offensive
eFGPct,47.4274,Offensive
eFGPct,53.3193277310924,Offensive
eFGPct,51.2275,Offensive
eFGPct,46.0965,Offensive
eFGPct,50.5456,Offensive
eFGPct,55.1042,Offensive
eFGPct,53.3373,Offensive
eFGPct,51.1586,Offensive
eFGPct,49.081,Offensive
eFGPct,51.8015,Offensive
eFGPct,52.3585,Offensive
eFGPct,47.4227,Offensive
eFGPct,51.3915,Offensive
eFGPct,53.2608695652174,Offensive
eFGPct,49.91,Offensive
eFGPct,49.3173,Offensive
eFGPct,50.5524861878453,Offensive
eFGPct,54.3843,Offensive
eFGPct,52.1113,Offensive
eFGPct,51.6657,Offensive
eFGPct,47.4814,Offensive
eFGPct,50.8600917431193,Offensive
eFGPct,52.032,Offensive
eFGPct,45.9553,Offensive
eFGPct,46.2281,Offensive
eFGPct,45.8447,Offensive
eFGPct,47.968,Offensive
eFGPct,48.4612,Offensive
eFGPct,53.9013195639702,Offensive
eFGPct,47.9699,Offensive
eFGPct,45.6734,Offensive
eFGPct,52.2028,Offensive
eFGPct,48.401,Offensive
eFGPct,52.4067063277447,Offensive
eFGPct,50.7042,Offensive
eFGPct,51.4625228519196,Offensive
eFGPct,47.601,Offensive
eFGPct,50.5389718076285,Offensive
eFGPct,44.214,Offensive
eFGPct,53.7058,Offensive
eFGPct,49.9708,Offensive
eFGPct,49.0459,Offensive
eFGPct,44.9681,Offensive
eFGPct,51.5635,Offensive
eFGPct,50.9217,Offensive
eFGPct,48.3997155049787,Offensive
eFGPct,52.2236756049706,Offensive
eFGPct,54.5615,Offensive
eFGPct,48.6975,Offensive
eFGPct,49.3407,Offensive
eFGPct,49.3165,Offensive
eFGPct,47.8116,Offensive
eFGPct,52.0274299344067,Offensive
eFGPct,48.5427,Offensive
eFGPct,49.0915,Offensive
eFGPct,55.8456,Offensive
eFGPct,50.6451612903226,Offensive
eFGPct,47.5845410628019,Offensive
eFGPct,53.0423,Offensive
eFGPct,45.2409,Offensive
eFGPct,47.7244,Offensive
eFGPct,54.2224510813594,Offensive
eFGPct,54.0053,Offensive
eFGPct,52.3067705212702,Offensive
